CustomerID,CustomerName,Email,Phone,Address,Segment,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
179,Mr. Shane Johnson,crawfordlisa@example.org,362-835-4935,"46648 Espinoza Field Suite 943, Richardschester, MT 46206",Bargain Hunter,12,Grow Supplies,Pet Supplies,40.82,2024-02-23
210,Joe Nelson,vickipatterson@example.net,207-850-5907,"844 Vega Stravenue, North Jill, NJ 92624",General Shopper,50,Dream Games,Toys & Games,80.55,2024-01-16
336,Kelly Banks,smithjoe@example.org,809-630-8824,"988 Christine Flats Apt. 307, Caldwelltown, AS 98977",Fashion Lover,30,Fast Beauty,Health & Beauty,237.03,2023-12-13
495,Douglas Byrd,jacobjohnson@example.net,615-289-8820,"653 Tony Roads, Barberland, MS 87569",Bargain Hunter,32,Until Kitchen,Home & Kitchen,41.17,2024-06-29
85,Joel Lee,owenscarrie@example.com,153-127-9744,"787 Tyler Cliffs Apt. 921, Benjaminton, OR 41650",Tech Enthusiast,37,Building Games,Toys & Games,341.22,2023-09-17
313,Adam Washington,kwilliams@example.org,347-833-6250,"8914 Gallagher Mall, New Travis, TN 89733",Fashion Lover,29,Difficult Books,Books,248.39,2023-11-01
35,Thomas Graham,jimmybarnett@example.org,477-658-6989,"0704 Jessica Vista Apt. 986, Taylorberg, PA 42606",Bargain Hunter,39,Author Outdoors,Sports & Outdoors,8.42,2023-05-26
56,Andrew Johnson MD,stephensscott@example.com,246-205-2370,"09882 Ryan Road Suite 885, East Elizabeth, UT 33410",Fashion Lover,20,Situation Outdoors,Sports & Outdoors,264.81,2023-12-04
324,Taylor Willis,jonesrobin@example.net,757-084-9623,"04436 Elizabeth Rest Apt. 128, North Brandon, MO 17127",General Shopper,25,Shoulder Beauty,Health & Beauty,52.81,2023-06-13
47,Karen Ford,pamela83@example.org,797-309-7969,"PSC 9788, Box 8618, APO AE 60437",Tech Enthusiast,14,Threat Electronics,Electronics,357.04,2024-06-08
362,Taylor Villarreal,warejoan@example.com,291-284-3066,"9682 Patterson Burg, Chelseashire, AZ 35039",Tech Enthusiast,37,Building Games,Toys & Games,401.79,2024-01-23
451,Beth Rogers,cgonzalez@example.net,028-497-5290,"563 Norris Wall Apt. 228, Johnsonton, KY 77441",Fashion Lover,38,Necessary Electronics,Electronics,167.85,2023-08-21
398,Richard Kirby,mcclainjustin@example.org,220-874-1077,"4061 Shannon Gardens Suite 660, West Linda, PR 13581",General Shopper,29,Difficult Books,Books,71.15,2023-07-31
166,Jessica Martinez,piercejessica@example.com,144-995-7364,"399 Ashley Club Apt. 264, Warnerland, ND 62165",Fashion Lover,34,Fire Grocery,Grocery,291.09,2023-08-01
394,Toni Shah,desiree07@example.org,097-171-4096,"USNV Whitaker, FPO AA 35203",General Shopper,16,Though Outdoors,Sports & Outdoors,158.94,2023-10-06
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,38,Necessary Electronics,Electronics,119.69,2024-06-24
414,David Rodgers,boothemily@example.net,555-811-7686,"00709 Mark Heights, Stephanieshire, NY 67468",Tech Enthusiast,28,Special Supplies,Pet Supplies,191.48,2023-01-04
14,Tyler Williams,vthomas@example.org,105-006-1007,"84948 Paul Lock Apt. 125, Owensport, WV 96783",Fashion Lover,18,Improve Beauty,Health & Beauty,236.49,2023-07-18
154,Nathan Williams,stacey62@example.org,013-176-1650,"0265 Smith Passage, Alexandershire, NM 76296",Bargain Hunter,11,Shoulder Clothing,Clothing,19.7,2024-10-19
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,18,Improve Beauty,Health & Beauty,216.13,2023-05-15
248,Tonya Nelson,scontreras@example.net,901-114-6797,"25103 Michael Courts Suite 870, Patricialand, AR 70612",Bargain Hunter,34,Fire Grocery,Grocery,22.48,2023-09-05
83,Deborah Guerrero,cummingssandra@example.org,356-819-5529,"972 Sarah Fields, Jeffreytown, OH 70235",Tech Enthusiast,26,Way Electronics,Electronics,243.2,2024-08-22
331,Jon Collins,hbradley@example.com,061-974-1457,"241 Shannon Mountains, Deborahbury, DE 85656",Tech Enthusiast,46,Site Games,Toys & Games,289.52,2023-09-17
93,Brenda Montgomery,manningtonya@example.org,348-183-2577,"578 Melinda Lodge, Kimberg, MO 25563",Bargain Hunter,23,Very Kitchen,Home & Kitchen,28.03,2023-01-07
111,Andrew Gay,uabbott@example.com,513-960-4198,"35590 Jonathan Plains Suite 216, Lake Melissa, SD 85831",Bargain Hunter,44,Better Automotive,Automotive,44.46,2024-11-29
418,Francisco Baldwin,yhenderson@example.org,398-626-5435,"31079 Michelle Coves, Cynthiastad, ND 19153",General Shopper,28,Special Supplies,Pet Supplies,74.56,2023-09-17
251,Anita Schwartz,eford@example.org,966-912-6333,"0297 Harris Place Suite 300, Candacemouth, MH 52166",Fashion Lover,34,Fire Grocery,Grocery,208.29,2023-01-20
39,Gregory Mullins,krista27@example.net,427-561-3084,"58222 Walter Garden Apt. 814, West Gregory, TN 17747",Bargain Hunter,34,Fire Grocery,Grocery,8.96,2023-02-20
448,Ana Barrett,dnicholson@example.org,956-229-7800,"8254 Ford Stravenue Apt. 764, North Josephstad, VA 50247",Fashion Lover,25,Shoulder Beauty,Health & Beauty,199.99,2024-10-21
415,Clinton Avery,robert37@example.net,218-196-3241,"0514 Flores Alley Apt. 770, Port Melissaberg, OK 92254",Fashion Lover,31,Market Games,Toys & Games,85.38,2024-10-22
146,Joshua Lopez,bcoleman@example.net,431-274-3383,"USNS Rodriguez, FPO AE 17532",Fashion Lover,9,Tonight Books,Books,53.74,2023-06-14
459,Jennifer Jacobs,qwilson@example.net,156-324-3240,"55420 Knapp Mountains, Michaelfort, DC 60196",Bargain Hunter,32,Until Kitchen,Home & Kitchen,15.09,2024-11-29
364,Mary Dillon,sean73@example.net,822-510-8223,"1092 Garcia Courts Suite 609, East Travisshire, RI 52033",Bargain Hunter,46,Site Games,Toys & Games,45.32,2024-05-05
368,Brenda Morton,alexandernicole@example.net,518-363-2777,"376 David Inlet, North Anthonyfort, AL 50877",General Shopper,34,Fire Grocery,Grocery,46.33,2023-08-05
17,Keith Ellison,heather82@example.net,288-924-0878,"9645 Rodriguez Park, South Vincentburgh, TN 62450",Tech Enthusiast,16,Though Outdoors,Sports & Outdoors,141.97,2023-11-01
480,Guy Lee,carloswilson@example.net,084-967-1616,"974 Angela Loop Suite 781, Kristinland, WV 27241",Bargain Hunter,11,Shoulder Clothing,Clothing,41.57,2024-08-20
377,Tracy Gonzalez,dmiller@example.net,420-502-1833,"5538 Ramirez Inlet Suite 191, East Madisonhaven, GU 94709",Bargain Hunter,35,Gas Books,Books,43.81,2024-01-05
214,Anthony Flores,hollowaytimothy@example.net,002-391-1463,"30418 Lisa Knoll, Baileyshire, DC 35966",Bargain Hunter,5,Stay Clothing,Clothing,21.63,2023-01-05
8,Jessica Palmer,donna62@example.com,712-148-2999,"39502 Roy Points Suite 494, South Karen, SC 51208",General Shopper,15,Wide Supplies,Pet Supplies,27.63,2024-06-08
339,Laura Barker,nicholasmontoya@example.com,118-170-8666,"USNV Walker, FPO AP 10030",General Shopper,20,Situation Outdoors,Sports & Outdoors,140.36,2024-10-30
200,James Brown,aaronperkins@example.org,520-988-8897,"9301 Mccann Highway Apt. 569, West Donnahaven, CT 43813",General Shopper,11,Shoulder Clothing,Clothing,88.9,2024-04-30
113,Haley Jackson,mcknightkatie@example.com,417-726-4942,"583 Austin Ridges, Hollychester, IA 06343",General Shopper,23,Very Kitchen,Home & Kitchen,104.96,2023-07-29
27,Jennifer Castro,joneslaura@example.net,062-343-4907,"4507 Lisa Keys Apt. 048, Scottbury, NC 18360",Bargain Hunter,23,Very Kitchen,Home & Kitchen,35.08,2023-08-30
168,Abigail Hess,christopherramos@example.net,579-902-8089,"PSC 4810, Box 1264, APO AE 34577",General Shopper,31,Market Games,Toys & Games,149.1,2023-10-23
329,Caitlin Johns,jonathon30@example.net,705-813-6928,"164 James Crossing Suite 192, Chadside, MO 74551",General Shopper,48,Huge Books,Books,44.33,2023-02-10
262,Pamela Delgado,saramcintyre@example.org,686-350-1906,"4643 Wesley Flat, Christopherland, NM 91177",Bargain Hunter,49,Leg Books,Books,36.48,2024-11-25
352,Kathryn Lee,phillipjackson@example.net,623-698-8760,"88981 Blake Crescent Suite 823, West Tarafort, CA 33155",Bargain Hunter,34,Fire Grocery,Grocery,38.31,2023-04-21
71,Mark Anthony,kevinandersen@example.net,264-948-4597,"067 Amanda Circles Suite 335, Lake Patrickberg, KS 87431",General Shopper,23,Very Kitchen,Home & Kitchen,102.16,2023-10-21
496,Gregory Smith,nicholas55@example.net,452-171-6974,"31341 Whitney Lock Apt. 638, West Ericborough, NC 52068",General Shopper,1,Image Automotive,Automotive,133.9,2023-12-13
17,Keith Ellison,heather82@example.net,288-924-0878,"9645 Rodriguez Park, South Vincentburgh, TN 62450",Tech Enthusiast,38,Necessary Electronics,Electronics,347.78,2024-04-23
125,Brian Shepard,charlottebarnes@example.com,435-395-5479,"1648 Darrell Flat Suite 929, Mclaughlinmouth, CT 29949",Bargain Hunter,4,Information Games,Toys & Games,42.27,2024-05-15
355,Amber Thomas,barnesrobin@example.net,834-524-7925,"774 Leonard Station, West Kelly, MN 03416",General Shopper,43,Remain Electronics,Electronics,85.01,2023-06-27
312,Jessica Castro,kimjuan@example.net,082-957-8467,"USNV Harris, FPO AE 11883",Bargain Hunter,23,Very Kitchen,Home & Kitchen,27.29,2023-05-01
386,Linda Mason,andreaspencer@example.net,290-383-0416,"55379 Robinson Ports Suite 337, Lake Tammy, OR 36674",General Shopper,39,Author Outdoors,Sports & Outdoors,91.43,2023-01-22
453,Laura Wood,christopher39@example.com,632-314-8658,"79396 White Plains Suite 151, Sarahborough, NY 33032",Fashion Lover,20,Situation Outdoors,Sports & Outdoors,101.76,2024-05-09
364,Mary Dillon,sean73@example.net,822-510-8223,"1092 Garcia Courts Suite 609, East Travisshire, RI 52033",Bargain Hunter,18,Improve Beauty,Health & Beauty,26.67,2023-02-26
3,Shawn Banks,joshuaray@example.org,482-051-2022,"25194 Pratt Summit, Allenton, SD 93695",General Shopper,22,Plan Beauty,Health & Beauty,28.76,2023-01-02
330,Alexander Larson,woodjohn@example.com,588-986-4974,"USS Arnold, FPO AP 13249",Bargain Hunter,2,Family Supplies,Pet Supplies,41.33,2024-02-09
482,Anne Reynolds,brooksphillip@example.org,266-339-3020,"5210 Myers Mills Suite 542, East Tony, GA 89927",Tech Enthusiast,15,Wide Supplies,Pet Supplies,418.23,2023-06-11
292,James Harrison,jonesthomas@example.com,021-192-1872,"323 Amy Falls, West Amberhaven, TX 31466",Bargain Hunter,32,Until Kitchen,Home & Kitchen,20.01,2023-12-30
135,Malik Swanson,anthonysmith@example.net,161-502-4839,"880 Burton Well Apt. 054, East Kennethside, AR 93890",General Shopper,49,Leg Books,Books,197.11,2024-04-17
195,Amanda Reid,rodriguezjoseph@example.net,218-193-9118,"7216 Kelly River Suite 602, Lauraberg, WA 96485",General Shopper,10,Despite Outdoors,Sports & Outdoors,10.66,2024-03-26
107,Sara Ruiz,angel24@example.org,948-531-0455,"813 Martinez Mission, West Austinberg, AK 40250",General Shopper,23,Very Kitchen,Home & Kitchen,54.24,2023-02-04
157,Thomas Cooper,vanessa28@example.com,694-704-9288,"43689 Thomas Station Apt. 462, Bennettburgh, NE 03226",General Shopper,48,Huge Books,Books,155.9,2024-11-23
269,Justin Gallegos,ucollins@example.net,692-895-0653,"61979 Sheila Alley Suite 335, East Garrettmouth, PA 33735",General Shopper,47,Especially Automotive,Automotive,17.99,2024-08-28
285,Rebecca Tucker,dianawoods@example.com,366-384-3199,"Unit 6559 Box 6457, DPO AA 52064",Bargain Hunter,23,Very Kitchen,Home & Kitchen,17.1,2023-03-25
119,Kathy Mitchell,kevin82@example.org,804-913-3222,"2578 Nguyen Tunnel, South Kimberly, PW 35189",Tech Enthusiast,35,Gas Books,Books,329.32,2023-11-03
258,Christopher Carrillo,fbaxter@example.org,288-494-9830,"861 Campbell Vista, East Paul, GA 16435",General Shopper,8,Yes Beauty,Health & Beauty,75.35,2024-05-27
454,Robert Jensen,zweaver@example.net,324-503-4877,"01440 Robert Pines Apt. 327, Jenningsport, PR 01788",Fashion Lover,30,Fast Beauty,Health & Beauty,131.97,2023-01-29
284,Andrew Romero,cathy84@example.org,629-892-9647,"50226 Gerald Cove, Harrisberg, NJ 06406",Tech Enthusiast,45,Right Electronics,Electronics,105.23,2024-01-05
108,Thomas Holt,kleinbryan@example.net,243-837-7975,"21450 Whitaker Haven, North Ann, NE 22761",Bargain Hunter,32,Until Kitchen,Home & Kitchen,48.81,2024-09-14
407,Jeremy Gonzales,david25@example.com,833-354-5296,"177 Brett Villages Suite 909, New Emily, MI 70597",Bargain Hunter,11,Shoulder Clothing,Clothing,16.51,2023-05-23
499,Edwin Marquez,nathan97@example.com,498-835-5696,"USS Kim, FPO AE 38135",Fashion Lover,11,Shoulder Clothing,Clothing,92.94,2024-04-16
443,Andrea Wilson,hartkelly@example.org,061-782-6137,"11390 Teresa Wells Apt. 989, Teresabury, PA 87343",General Shopper,32,Until Kitchen,Home & Kitchen,98.31,2024-05-25
379,Gregory Rodgers,wellison@example.org,228-425-8408,"89829 Haynes Fork, Lake Robertborough, HI 27057",Bargain Hunter,34,Fire Grocery,Grocery,15.74,2023-10-19
160,Carlos Frank,ashleyjohnson@example.net,532-787-3819,"USCGC Stewart, FPO AE 65379",General Shopper,5,Stay Clothing,Clothing,124.46,2024-05-30
441,Dawn Shaffer,devinburnett@example.org,022-576-6484,"6676 Melinda Crossroad, North Johnmouth, OR 48702",Bargain Hunter,14,Threat Electronics,Electronics,14.83,2023-11-04
347,Richard Alvarado,hpatterson@example.com,961-471-2816,"1351 Sharp Manor Apt. 161, North Chelsea, NM 80375",General Shopper,46,Site Games,Toys & Games,145.11,2024-08-04
313,Adam Washington,kwilliams@example.org,347-833-6250,"8914 Gallagher Mall, New Travis, TN 89733",Fashion Lover,34,Fire Grocery,Grocery,231.78,2024-12-06
99,Miguel Brooks,brianjohnson@example.com,137-211-2232,"PSC 6102, Box 2346, APO AE 06075",Bargain Hunter,23,Very Kitchen,Home & Kitchen,41.98,2023-08-21
364,Mary Dillon,sean73@example.net,822-510-8223,"1092 Garcia Courts Suite 609, East Travisshire, RI 52033",Bargain Hunter,35,Gas Books,Books,33.28,2024-06-13
164,Dorothy Arnold,ashleybaldwin@example.org,413-826-8231,"95182 Norman Port Apt. 183, Cohenview, DC 86569",Bargain Hunter,24,Day Supplies,Pet Supplies,46.22,2023-01-07
159,Nicholas Rios,bryan40@example.org,478-665-7884,"39606 Jennifer Hill, New Patriciaville, VT 45805",Fashion Lover,5,Stay Clothing,Clothing,158.29,2024-10-08
33,Phillip Sanford,yrice@example.net,635-788-1891,"5863 Paul Squares, Kristenton, MT 69515",Fashion Lover,18,Improve Beauty,Health & Beauty,151.55,2023-01-24
350,Kathryn Johnson,michelleevans@example.org,642-559-5936,"USNV Williams, FPO AE 17290",Tech Enthusiast,43,Remain Electronics,Electronics,276.89,2023-12-08
392,Julie Turner,uwilson@example.com,324-345-0086,"4858 Sullivan Flat Suite 778, South Derek, DE 79615",Fashion Lover,11,Shoulder Clothing,Clothing,58.95,2024-03-17
350,Kathryn Johnson,michelleevans@example.org,642-559-5936,"USNV Williams, FPO AE 17290",Tech Enthusiast,43,Remain Electronics,Electronics,445.95,2023-12-15
36,Jessica Vaughn,tylerhunt@example.com,340-390-4291,"634 Benjamin Knoll Apt. 941, East Clayton, MI 22297",Tech Enthusiast,19,Economic Games,Toys & Games,264.98,2024-04-16
287,Nathan Mack,vsweeney@example.com,032-212-7536,"16410 Maria Corners Suite 427, New Edwardchester, MI 92357",Tech Enthusiast,43,Remain Electronics,Electronics,390.46,2023-05-11
356,Nancy Schneider,klinebrandi@example.org,249-731-0401,"409 Beasley View, North Ricky, OK 68679",Bargain Hunter,17,Game Automotive,Automotive,21.06,2023-11-22
26,Kristin Rios,rileyjoseph@example.net,368-061-8425,"28182 Adam Island Suite 448, West Donaldborough, NJ 01588",Bargain Hunter,32,Until Kitchen,Home & Kitchen,40.47,2023-02-20
1,Maxwell Hughes,norma65@example.com,267-694-0333,"USNS Powell, FPO AE 89257",Fashion Lover,30,Fast Beauty,Health & Beauty,244.18,2023-04-19
190,Julie White,jbowen@example.org,877-752-5114,"592 Doyle Fall Suite 230, New Suzannemouth, AR 15374",General Shopper,5,Stay Clothing,Clothing,109.53,2024-12-06
90,Elizabeth Shepard,gpeterson@example.net,132-131-9066,"291 Donald Spur Suite 103, South Alyssamouth, AL 02832",Bargain Hunter,46,Site Games,Toys & Games,18.5,2024-06-20
90,Elizabeth Shepard,gpeterson@example.net,132-131-9066,"291 Donald Spur Suite 103, South Alyssamouth, AL 02832",Bargain Hunter,34,Fire Grocery,Grocery,43.59,2024-12-12
257,Gavin Lopez,sandersnichole@example.com,796-106-5787,"Unit 0611 Box 8315, DPO AP 39248",Tech Enthusiast,27,Protect Supplies,Pet Supplies,267.61,2024-12-22
422,Christy Dunn,melissa22@example.net,874-819-1299,"8078 Williams Turnpike Apt. 074, South Andreburgh, MA 65187",Tech Enthusiast,8,Yes Beauty,Health & Beauty,236.98,2023-04-21
132,Meghan Cole PhD,joshua30@example.net,048-944-2956,"853 Powell Creek Suite 833, Port Erinfort, DC 38040",General Shopper,32,Until Kitchen,Home & Kitchen,34.84,2023-05-15
448,Ana Barrett,dnicholson@example.org,956-229-7800,"8254 Ford Stravenue Apt. 764, North Josephstad, VA 50247",Fashion Lover,6,Region Beauty,Health & Beauty,55.81,2023-03-12
466,Michael Montgomery,jason88@example.net,141-312-5217,"53409 Walton Islands Suite 127, East Natalieton, NV 64274",Tech Enthusiast,23,Very Kitchen,Home & Kitchen,221.07,2024-03-04
59,George Dillon,taylorsteven@example.org,592-441-5787,"PSC 4112, Box 8629, APO AA 19552",General Shopper,25,Shoulder Beauty,Health & Beauty,112.58,2023-10-09
112,Natasha Hamilton,robin70@example.org,457-468-6608,"77411 Julia Gateway Apt. 448, South Laurenfurt, OH 44762",Fashion Lover,46,Site Games,Toys & Games,282.04,2023-04-18
306,Lisa Rivera,tcooper@example.org,589-838-4298,"3417 Nicholas Unions, Robinberg, FM 94020",Fashion Lover,23,Very Kitchen,Home & Kitchen,296.41,2023-08-15
422,Christy Dunn,melissa22@example.net,874-819-1299,"8078 Williams Turnpike Apt. 074, South Andreburgh, MA 65187",Tech Enthusiast,41,Such Clothing,Clothing,243.24,2024-05-22
137,Elijah Nunez PhD,jared90@example.com,696-901-2335,"59989 John Orchard Suite 937, Wilkinsborough, GA 80822",Tech Enthusiast,36,Effect Outdoors,Sports & Outdoors,180.42,2023-07-05
68,Sheryl Smith,marisadavidson@example.com,935-492-1407,"6808 Carrillo Roads Suite 601, Lake Hannah, OK 18708",Bargain Hunter,26,Way Electronics,Electronics,46.37,2023-06-30
332,Heather Murphy,fernandezvictoria@example.com,221-723-7414,"42976 Doris Trail Apt. 852, South Jessica, NY 52794",General Shopper,46,Site Games,Toys & Games,71.31,2023-11-18
112,Natasha Hamilton,robin70@example.org,457-468-6608,"77411 Julia Gateway Apt. 448, South Laurenfurt, OH 44762",Fashion Lover,33,Ability Beauty,Health & Beauty,157.69,2024-10-22
338,Scott Martinez,yuchristine@example.com,856-326-6940,"913 Kirk Ranch Apt. 629, Port Joshuastad, VA 61099",General Shopper,35,Gas Books,Books,125.27,2024-05-10
161,Justin Little Jr.,patricia55@example.net,608-384-1741,"016 Jennings Trace Suite 266, Poncebury, KY 01315",General Shopper,11,Shoulder Clothing,Clothing,40.18,2024-04-06
162,Eric Wiley,annasanders@example.net,385-759-3568,"USNV Johnson, FPO AE 55122",General Shopper,24,Day Supplies,Pet Supplies,104.8,2023-06-05
460,Madeline Green,kramirez@example.com,163-922-2460,"84202 Taylor Shore, East Preston, SC 68982",Fashion Lover,33,Ability Beauty,Health & Beauty,263.69,2024-07-10
186,Amber Houston,reevesangela@example.net,431-984-3441,"43372 Susan Corner Suite 059, East Brianburgh, MS 35290",Bargain Hunter,17,Game Automotive,Automotive,46.2,2024-04-07
136,Justin Stark,brianholloway@example.net,998-854-9911,"29411 Beck Station Apt. 762, North Mitchellfort, HI 01041",Tech Enthusiast,19,Economic Games,Toys & Games,316.73,2023-04-25
267,Kristen Meyers,jeffersonjared@example.com,753-215-3177,"USNS Huber, FPO AE 07515",Tech Enthusiast,14,Threat Electronics,Electronics,300.87,2023-04-14
352,Kathryn Lee,phillipjackson@example.net,623-698-8760,"88981 Blake Crescent Suite 823, West Tarafort, CA 33155",Bargain Hunter,25,Shoulder Beauty,Health & Beauty,37.54,2023-10-19
65,Kelly Nelson,ucooper@example.com,956-812-0392,"93665 Cindy Causeway Suite 706, Hunterberg, MA 52157",Tech Enthusiast,22,Plan Beauty,Health & Beauty,153.23,2023-04-04
